Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
Daytime,126.0,122.5,Yes,No,Yes,Female,No,0,5,5,10.8,0,5,3,12.0,Enrolled
Daytime,130.0,115.7,No,No,Yes,Female,No,0,5,5,11.0,0,5,3,10.0,Enrolled
Daytime,140.0,120.0,No,Yes,No,Female,No,0,4,0,0.0,0,5,0,0.0,Dropout
Daytime,140.0,166.0,Yes,Yes,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Enrolled
Daytime,145.0,132.8,Yes,No,No,Female,No,0,6,2,12.0,0,6,0,0.0,Dropout
Daytime,133.1,100.0,No,No,Yes,Female,No,0,5,4,10.75,0,5,2,11.0,Dropout
Daytime,127.0,121.8,No,No,Yes,Female,No,0,5,5,11.6,0,5,4,13.5,Graduate
Daytime,114.0,109.5,Yes,No,Yes,Female,Yes,0,5,5,11.8,0,5,4,11.6,Graduate
Daytime,140.0,138.3,No,No,Yes,Female,No,0,6,6,16.0,0,6,6,15.166666666666666,Graduate
Daytime,140.0,131.6,No,No,Yes,Female,Yes,0,6,6,12.666666666666666,0,6,6,11.5,Graduate
Daytime,120.0,125.3,No,Yes,Yes,Female,No,0,7,4,14.4,0,7,6,13.5,Enrolled
Daytime,133.1,101.5,No,Yes,No,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,115.0,109.1,No,Yes,No,Female,No,0,6,4,12.25,0,6,4,13.4,Enrolled
Daytime,123.9,123.9,No,No,Yes,Female,No,2,7,5,12.6,5,9,8,12.75,Dropout
Daytime,157.0,143.0,No,No,Yes,Female,No,0,8,7,13.4,0,8,7,13.4,Graduate
Daytime,127.0,126.3,Yes,Yes,Yes,Female,No,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,120.0,113.3,No,No,Yes,Female,No,0,6,1,10.0,0,6,0,0.0,Dropout
Daytime,130.0,119.9,Yes,Yes,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,140.0,140.0,No,No,Yes,Female,No,0,6,3,11.25,0,6,4,11.2,Dropout
Daytime,109.0,108.0,No,No,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Enrolled
Daytime,143.0,100.0,Yes,No,Yes,Female,No,0,5,3,10.666666666666666,0,5,1,14.0,Dropout
Daytime,125.0,132.4,No,No,Yes,Female,No,0,5,4,11.75,0,5,5,13.4,Graduate
Daytime,136.0,137.1,No,No,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,157.0,138.1,Yes,No,Yes,Male,No,0,6,6,12.666666666666666,0,6,6,14.125,Graduate
Daytime,160.0,130.0,No,No,Yes,Male,No,0,7,7,11.95,0,8,7,12.042857142857144,Enrolled
Daytime,116.0,109.7,Yes,No,Yes,Male,No,0,6,5,14.0,0,6,6,15.666666666666666,Graduate
Evening,113.0,128.2,No,No,No,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,130.0,117.8,No,Yes,Yes,Male,Yes,0,5,2,11.5,0,5,0,0.0,Dropout
Daytime,150.0,150.0,Yes,No,Yes,Male,No,0,6,6,12.0,0,6,5,12.8,Graduate
Daytime,110.0,160.0,Yes,Yes,Yes,Male,No,0,6,6,16.428571428571427,0,6,6,16.666666666666668,Dropout
Daytime,101.0,104.5,Yes,No,Yes,Male,Yes,0,7,5,13.336000000000002,0,8,7,13.207142857142856,Graduate
Daytime,110.0,112.8,No,No,Yes,Male,Yes,0,7,0,0.0,0,8,0,0.0,Enrolled
Daytime,133.1,100.0,No,No,Yes,Male,No,2,7,7,14.666666666666666,1,6,6,14.0,Graduate
Daytime,138.0,132.5,Yes,No,Yes,Male,No,0,8,7,14.115714285714288,0,8,7,14.115714285714288,Graduate
Daytime,138.0,123.3,Yes,No,Yes,Male,Yes,0,6,6,14.857142857142858,0,6,6,13.11111111111111,Graduate
Daytime,141.0,128.9,Yes,No,Yes,Male,Yes,0,6,6,13.833333333333334,0,6,6,13.714285714285714,Graduate
Daytime,129.0,128.3,Yes,No,Yes,Male,No,0,5,3,11.0,0,5,4,11.75,Enrolled
Daytime,127.0,100.0,No,No,Yes,Male,No,0,6,4,11.75,0,6,3,13.666666666666666,Enrolled
Daytime,133.0,120.1,Yes,No,Yes,Male,Yes,0,5,2,10.0,0,5,2,12.0,Dropout
Daytime,100.0,160.0,Yes,No,Yes,Male,Yes,0,8,6,12.415,0,8,6,12.415,Graduate
Daytime,138.0,123.0,Yes,No,Yes,Male,No,0,5,1,11.0,0,5,2,10.5,Enrolled
Daytime,150.0,150.0,Yes,No,Yes,Male,No,1,6,5,14.428571428571429,1,6,6,13.428571428571429,Graduate
Daytime,129.0,124.0,Yes,No,Yes,Male,Yes,0,8,7,14.312857142857142,0,8,7,14.312857142857142,Graduate
Daytime,130.0,120.0,No,No,No,Male,No,0,6,6,15.428571428571429,0,6,5,14.5,Enrolled
Daytime,133.0,120.4,Yes,No,Yes,Male,No,0,5,4,12.0,0,5,5,13.4,Graduate
Daytime,133.0,131.6,No,No,Yes,Male,No,0,6,6,13.833333333333334,0,6,6,13.714285714285714,Graduate
Daytime,107.0,104.2,Yes,No,Yes,Male,No,0,6,6,12.166666666666666,0,6,6,12.142857142857142,Graduate
Daytime,131.0,122.0,Yes,No,Yes,Male,No,0,8,7,14.014285714285714,0,8,7,14.014285714285714,Enrolled
Daytime,118.0,110.7,Yes,No,Yes,Male,No,0,6,2,10.333333333333334,0,6,3,13.333333333333334,Enrolled
Daytime,136.0,121.7,Yes,No,Yes,Male,Yes,0,6,5,13.2,0,6,5,13.6,Graduate
Daytime,125.0,126.0,Yes,Yes,Yes,Male,No,0,7,6,15.4,0,7,6,15.4,Graduate
Daytime,137.0,128.4,Yes,No,Yes,Male,Yes,0,7,7,13.385714285714286,0,8,8,15.925,Graduate
Daytime,144.0,134.9,Yes,Yes,Yes,Male,No,0,6,6,10.857142857142858,0,6,4,11.0,Dropout
Daytime,146.0,143.9,No,No,Yes,Male,No,0,5,5,11.333333333333334,0,5,5,12.0,Graduate
Daytime,145.0,145.0,Yes,No,Yes,Male,Yes,0,5,4,14.5,0,5,5,13.6,Graduate
Daytime,126.0,132.0,Yes,No,Yes,Male,Yes,0,6,6,14.166666666666666,0,6,6,12.375,Graduate
Evening,141.0,136.1,No,No,Yes,Male,No,0,6,6,12.833333333333334,0,6,6,12.0,Graduate
Daytime,141.0,138.9,No,No,Yes,Male,No,0,6,6,13.333333333333334,0,6,6,14.5,Graduate
Daytime,133.1,102.0,Yes,No,Yes,Male,Yes,0,6,6,13.666666666666666,0,6,6,14.571428571428571,Graduate
Daytime,133.1,123.0,No,Yes,No,Male,Yes,0,6,6,10.833333333333334,0,6,5,11.0,Dropout
Daytime,127.0,137.5,Yes,No,Yes,Male,No,0,6,6,13.428571428571429,0,6,6,13.142857142857142,Graduate
Daytime,106.0,102.2,Yes,Yes,Yes,Female,No,0,7,7,12.401428571428571,0,8,6,11.808333333333332,Enrolled
Daytime,130.0,105.3,No,No,No,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Evening,110.0,130.0,No,No,No,Female,No,0,4,0,0.0,0,5,0,0.0,Dropout
Evening,150.0,122.5,No,No,Yes,Female,No,0,5,4,11.5,0,5,5,11.6,Dropout
Daytime,160.0,112.0,No,No,No,Female,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,170.0,110.0,No,No,Yes,Female,Yes,0,6,6,14.142857142857142,0,6,6,13.5,Graduate
Evening,133.1,149.5,No,No,Yes,Female,No,0,6,0,0.0,0,5,0,0.0,Dropout
Evening,120.0,141.0,No,No,Yes,Female,Yes,5,10,10,13.8,5,10,10,12.8,Graduate
Evening,130.0,130.0,No,No,Yes,Female,No,10,10,10,13.6,5,10,5,13.6,Dropout
Daytime,130.0,130.0,No,No,Yes,Female,No,11,16,15,11.733333333333333,6,11,9,11.88888888888889,Graduate
Daytime,120.0,104.0,No,No,No,Female,No,0,5,1,10.0,0,5,1,10.0,Dropout
Daytime,110.0,110.0,No,No,Yes,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,120.0,120.0,No,No,Yes,Female,No,0,6,0,0.0,0,6,0,0.0,Enrolled
Daytime,130.0,130.0,No,No,Yes,Female,No,0,6,4,10.8,0,6,4,12.0,Enrolled
Daytime,150.0,127.0,Yes,No,Yes,Female,No,2,7,6,13.046666666666669,2,8,7,13.30625,Dropout
Evening,120.0,100.0,No,No,Yes,Male,No,5,9,8,11.0,3,7,6,10.833333333333334,Enrolled
Evening,100.0,111.0,Yes,No,Yes,Male,Yes,0,6,3,12.333333333333334,0,6,3,11.666666666666666,Enrolled
Evening,133.1,130.0,No,No,Yes,Male,No,8,11,10,11.8,3,7,7,13.285714285714286,Graduate
Evening,130.0,130.1,No,No,Yes,Male,No,0,5,3,11.0,0,5,3,11.25,Enrolled
Daytime,145.0,127.5,Yes,No,Yes,Male,No,0,8,8,13.11,0,8,8,13.11,Graduate
Daytime,130.0,130.0,Yes,No,Yes,Male,No,0,8,7,14.414285714285716,0,8,7,14.414285714285716,Graduate
Evening,115.0,115.0,No,No,No,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,124.0,126.8,Yes,No,Yes,Male,No,0,5,5,12.333333333333334,0,5,5,12.2,Graduate
Daytime,124.0,116.7,Yes,No,Yes,Male,Yes,0,7,0,0.0,0,7,1,10.0,Dropout
Daytime,134.0,128.5,Yes,No,Yes,Male,Yes,0,7,7,14.1,0,8,8,13.3125,Graduate
Daytime,137.0,127.5,Yes,No,Yes,Male,No,0,8,8,13.045,0,8,8,13.045,Graduate
Daytime,124.0,117.5,Yes,No,Yes,Female,No,0,8,5,12.858,0,8,5,12.858,Enrolled
Daytime,136.0,148.8,Yes,No,Yes,Male,Yes,0,8,8,14.2525,0,8,8,14.2525,Graduate
Daytime,126.0,120.2,No,No,Yes,Male,Yes,0,7,5,14.06,0,7,7,11.242857142857142,Enrolled
Daytime,142.0,127.3,Yes,No,Yes,Male,No,0,8,7,15.075714285714286,0,8,7,15.075714285714286,Graduate
Daytime,141.0,136.1,Yes,No,Yes,Male,Yes,0,0,0,0.0,0,0,0,0.0,Enrolled
Daytime,129.0,122.4,Yes,No,Yes,Male,No,0,5,4,13.75,0,6,5,12.6,Enrolled
Daytime,130.0,130.0,Yes,No,Yes,Male,No,10,17,17,13.15,8,12,12,13.214285714285714,Graduate
Daytime,136.0,121.7,Yes,No,Yes,Male,Yes,0,6,5,12.333333333333334,0,6,5,11.8,Graduate
Daytime,137.0,122.7,Yes,No,Yes,Male,Yes,0,7,7,13.778571428571428,0,8,8,13.122222222222222,Graduate
Daytime,125.0,129.2,Yes,Yes,No,Male,No,0,6,3,10.333333333333334,0,6,1,11.0,Dropout
Daytime,119.0,105.0,Yes,No,Yes,Male,No,0,6,3,11.333333333333334,0,6,2,11.0,Enrolled
Daytime,132.0,129.9,Yes,No,Yes,Male,No,0,6,5,13.2,0,6,6,12.666666666666666,Enrolled
Daytime,152.0,136.3,No,No,Yes,Male,Yes,1,6,6,13.571428571428571,0,6,6,12.375,Graduate
Evening,125.0,114.9,No,No,Yes,Male,No,8,11,11,12.75,3,7,7,13.428571428571429,Graduate
Daytime,133.1,102.0,Yes,No,Yes,Female,No,0,6,3,13.0,0,6,1,12.0,Dropout
Daytime,120.0,111.3,Yes,No,Yes,Female,No,0,5,3,11.333333333333334,0,5,4,11.0,Enrolled
Daytime,148.0,130.9,No,Yes,No,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,133.1,100.0,No,Yes,Yes,Female,Yes,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,115.0,112.9,Yes,No,No,Female,No,0,5,2,12.5,0,5,1,11.0,Dropout
Daytime,120.0,112.7,No,No,Yes,Female,No,0,6,6,14.857142857142858,0,6,6,14.142857142857142,Graduate
Evening,133.1,143.0,No,No,Yes,Female,No,3,9,8,12.0,2,7,7,11.571428571428571,Graduate
Daytime,168.0,155.1,Yes,Yes,No,Female,Yes,0,0,0,0.0,0,0,0,0.0,Graduate
Evening,130.0,127.6,No,No,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Enrolled
Daytime,133.1,146.6,No,No,Yes,Female,No,0,7,7,12.828571428571427,0,8,8,12.6875,Graduate
Daytime,137.0,141.0,No,No,Yes,Female,No,0,7,0,0.0,0,8,0,0.0,Dropout
Daytime,123.0,120.6,Yes,No,Yes,Female,No,0,6,6,13.333333333333334,0,6,5,14.0,Graduate
Daytime,150.0,110.0,Yes,No,Yes,Female,Yes,6,14,14,13.072857142857144,6,14,14,13.072857142857144,Graduate
Daytime,120.0,108.6,No,No,No,Female,No,2,7,5,12.0,2,7,3,11.0,Dropout
Daytime,145.0,134.9,Yes,No,Yes,Male,No,0,6,6,15.5,0,6,6,16.0,Graduate
Daytime,120.0,120.0,Yes,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,142.0,141.3,No,No,Yes,Male,Yes,0,6,6,14.714285714285714,0,6,6,15.166666666666666,Graduate
Daytime,147.0,135.6,Yes,No,Yes,Male,No,0,6,6,16.714285714285715,0,6,6,15.333333333333334,Graduate
Daytime,125.0,121.5,Yes,No,Yes,Male,Yes,0,6,6,10.857142857142858,0,6,6,11.666666666666666,Graduate
Daytime,126.0,125.0,Yes,No,Yes,Male,No,0,7,6,11.658333333333331,0,8,6,12.416666666666666,Graduate
Daytime,132.0,119.1,Yes,No,Yes,Male,Yes,0,6,5,11.6,0,6,6,12.0,Graduate
Daytime,122.0,126.6,Yes,No,Yes,Male,No,0,6,6,14.625,0,6,6,14.142857142857142,Enrolled
Daytime,123.0,116.7,No,No,Yes,Male,Yes,0,6,6,12.166666666666666,0,6,6,12.666666666666666,Graduate
Daytime,126.0,120.1,Yes,No,Yes,Male,No,0,7,4,13.375,0,7,6,12.116666666666667,Enrolled
Daytime,128.0,124.9,No,No,Yes,Male,Yes,0,6,6,12.5,0,6,6,12.833333333333334,Graduate
Daytime,100.0,114.0,Yes,Yes,No,Male,No,0,7,5,12.56,0,7,5,12.56,Dropout
Daytime,140.0,131.1,Yes,No,Yes,Male,No,0,7,7,13.19,0,8,8,14.23125,Graduate
Daytime,145.0,129.3,No,Yes,Yes,Male,Yes,0,6,3,11.0,0,6,4,11.25,Graduate
Daytime,143.0,129.7,Yes,No,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Graduate
Daytime,132.0,120.8,No,No,Yes,Male,Yes,0,6,5,11.6,0,6,6,11.714285714285714,Graduate
Daytime,130.0,135.0,No,No,Yes,Male,No,0,7,6,14.266666666666666,0,7,6,14.266666666666666,Graduate
Daytime,129.0,117.8,No,No,Yes,Male,Yes,0,5,4,11.0,0,5,4,13.857142857142858,Enrolled
Evening,124.4,130.0,No,No,Yes,Male,No,8,10,9,12.666666666666666,3,7,7,12.428571428571429,Graduate
Daytime,127.0,117.6,Yes,No,Yes,Male,No,0,6,0,0.0,0,6,3,11.0,Enrolled
Daytime,144.0,130.8,Yes,No,Yes,Male,No,0,8,7,12.771428571428572,0,8,7,12.771428571428572,Graduate
Daytime,121.0,111.9,Yes,No,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,150.0,145.9,No,No,Yes,Male,Yes,3,6,6,15.5,2,6,6,13.571428571428571,Graduate
Daytime,115.0,109.1,Yes,No,Yes,Male,Yes,0,6,6,13.285714285714286,0,6,5,14.6,Enrolled
Daytime,125.0,120.3,Yes,No,Yes,Male,No,0,7,5,11.716666666666669,0,7,5,13.7,Enrolled
Daytime,117.0,113.5,Yes,No,Yes,Male,No,0,6,6,11.333333333333334,0,6,4,13.75,Dropout
Daytime,121.0,135.4,Yes,No,Yes,Male,Yes,0,6,6,13.333333333333334,0,6,5,13.4,Graduate
Evening,140.0,130.2,No,No,Yes,Male,Yes,0,5,4,12.333333333333334,0,5,2,10.0,Graduate
Daytime,129.0,136.4,Yes,No,Yes,Male,No,0,6,6,12.333333333333334,0,6,6,12.833333333333334,Enrolled
Daytime,130.0,126.9,Yes,No,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,131.0,119.8,Yes,No,Yes,Male,No,0,5,5,12.6,0,5,4,11.6,Graduate
Daytime,137.0,124.4,Yes,No,Yes,Male,No,0,5,5,12.6,0,5,4,11.0,Enrolled
Daytime,150.0,120.0,No,Yes,No,Male,No,1,6,6,14.333333333333334,0,6,6,12.833333333333334,Enrolled
Daytime,117.0,111.8,No,No,Yes,Male,No,0,5,3,12.0,0,5,2,11.0,Enrolled
Daytime,133.1,130.0,Yes,No,Yes,Male,No,0,6,6,14.857142857142858,0,6,5,13.6,Graduate
Daytime,130.0,138.0,No,No,Yes,Male,No,12,15,12,11.916666666666666,11,13,11,13.181818181818182,Graduate
Evening,110.0,114.6,Yes,No,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,140.0,108.0,No,No,Yes,Male,No,0,5,3,13.333333333333334,0,5,5,12.2,Enrolled
Evening,140.0,140.0,No,No,No,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,148.0,134.7,Yes,No,Yes,Male,No,0,6,6,17.0,0,6,6,15.5,Graduate
Daytime,130.0,110.0,No,No,Yes,Male,Yes,0,6,3,11.666666666666666,0,6,2,11.333333333333334,Enrolled
Daytime,140.0,104.8,No,No,Yes,Male,No,14,19,19,12.210526315789474,11,13,13,11.384615384615383,Graduate
Daytime,160.0,126.5,No,No,Yes,Male,Yes,1,6,6,13.0,0,6,5,12.857142857142858,Graduate
Evening,130.0,118.1,No,Yes,No,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Evening,120.0,119.9,No,No,Yes,Male,No,0,5,2,10.5,0,5,3,11.0,Enrolled
Daytime,160.0,160.0,Yes,No,Yes,Male,No,0,6,6,13.571428571428571,0,6,6,12.714285714285714,Graduate
Daytime,133.1,100.5,No,No,Yes,Male,No,0,3,1,14.0,0,2,0,0.0,Dropout
Daytime,133.1,110.0,No,No,No,Male,No,0,5,0,0.0,0,4,0,0.0,Dropout
Daytime,100.0,100.0,Yes,No,Yes,Male,No,13,15,13,12.461538461538462,10,13,10,11.1,Dropout
Daytime,140.0,140.0,Yes,No,Yes,Male,No,0,6,4,14.4,0,6,5,13.0,Graduate
Daytime,109.0,109.0,Yes,No,No,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,130.0,120.9,Yes,Yes,Yes,Male,No,0,6,6,14.333333333333334,0,6,6,14.166666666666666,Graduate
Daytime,130.0,125.8,No,Yes,Yes,Male,No,7,13,11,11.909090909090908,5,11,11,10.727272727272728,Graduate
Daytime,164.0,161.2,Yes,No,Yes,Male,No,1,6,6,13.714285714285714,0,6,6,14.375,Graduate
Daytime,125.0,122.0,Yes,Yes,Yes,Male,No,0,7,0,0.0,0,8,0,0.0,Dropout
Daytime,137.0,127.9,Yes,No,Yes,Male,Yes,0,7,5,13.46,0,7,7,12.2375,Dropout
Daytime,133.0,135.8,Yes,No,Yes,Male,No,0,6,6,15.0,0,6,6,13.333333333333334,Graduate
Daytime,163.0,149.7,Yes,No,Yes,Male,Yes,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,160.0,137.3,Yes,No,Yes,Male,No,0,6,5,13.4,0,6,5,12.8,Graduate
Evening,133.1,106.0,Yes,No,Yes,Male,No,0,6,5,13.0,0,6,4,12.5,Enrolled
Daytime,120.0,110.0,No,Yes,Yes,Male,No,0,6,4,11.25,0,6,4,13.75,Graduate
Daytime,140.0,146.4,No,No,Yes,Male,No,0,5,5,12.6,0,5,5,11.6,Graduate
Evening,140.0,121.0,No,No,Yes,Male,No,0,6,6,12.666666666666666,0,6,6,11.833333333333334,Graduate
Daytime,140.0,125.2,No,Yes,Yes,Male,No,20,21,21,12.333333333333334,19,19,19,12.105263157894736,Graduate
Daytime,115.0,119.6,Yes,No,Yes,Male,Yes,0,6,5,12.0,0,6,5,11.0,Dropout
Daytime,140.0,142.8,No,No,Yes,Male,No,0,5,5,16.4,0,5,5,16.6,Graduate
Evening,133.1,123.5,No,No,Yes,Male,No,0,1,0,0.0,0,6,0,0.0,Dropout
Daytime,133.1,100.0,No,No,Yes,Male,No,0,6,6,12.75,0,6,4,14.75,Graduate
Daytime,110.0,140.0,No,No,Yes,Male,No,0,5,4,14.5,0,5,5,13.0,Enrolled
Evening,133.1,150.3,No,No,Yes,Male,No,0,5,5,14.8,0,5,5,14.4,Graduate
Daytime,116.0,128.2,No,No,Yes,Male,No,12,17,17,10.36842105263158,14,17,17,11.5,Graduate
Daytime,110.0,114.3,No,No,Yes,Male,No,0,7,0,0.0,0,8,0,0.0,Dropout
Evening,140.0,117.3,No,No,Yes,Male,No,6,10,6,10.666666666666666,5,10,9,11.333333333333334,Enrolled
Daytime,120.0,120.0,No,No,Yes,Male,No,9,15,13,12.692307692307692,12,15,13,12.384615384615383,Graduate
Evening,133.1,110.7,Yes,No,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,160.0,118.0,No,No,Yes,Male,No,14,15,15,11.8,12,13,12,11.666666666666666,Enrolled
Daytime,133.1,169.2,No,Yes,No,Male,No,0,7,0,0.0,0,5,0,0.0,Dropout
Evening,120.0,106.8,No,No,Yes,Male,No,0,6,5,12.333333333333334,0,6,4,11.5,Enrolled
Daytime,133.1,100.0,No,No,Yes,Male,No,6,12,11,13.0,4,13,8,11.875,Dropout
Evening,133.1,144.5,No,No,Yes,Male,No,0,6,4,12.5,0,6,3,11.666666666666666,Dropout
Evening,133.1,134.5,No,No,Yes,Male,Yes,0,6,5,12.2,0,6,4,11.25,Graduate
Daytime,122.0,114.3,Yes,No,Yes,Male,No,5,10,8,11.0,2,7,5,11.2,Enrolled
Evening,133.1,113.4,No,No,Yes,Male,No,0,5,1,10.0,0,5,2,12.0,Dropout
Evening,140.0,128.0,No,No,Yes,Male,Yes,0,6,6,12.333333333333334,0,6,6,11.5,Graduate
Daytime,120.0,120.0,No,No,Yes,Male,No,9,13,13,14.307692307692308,5,12,12,15.23076923076923,Graduate
Evening,130.0,147.5,No,No,Yes,Male,No,7,11,11,14.454545454545457,6,8,8,13.5,Graduate
Evening,120.0,120.7,No,No,Yes,Male,No,0,5,5,11.0,0,5,5,13.2,Graduate
Daytime,153.0,153.7,No,No,Yes,Male,Yes,0,6,6,13.142857142857142,0,6,6,12.833333333333334,Graduate
Daytime,131.0,121.9,No,No,Yes,Male,Yes,0,6,6,13.75,0,6,6,11.857142857142858,Graduate
Daytime,126.0,119.4,Yes,No,Yes,Male,Yes,0,6,6,14.0,0,6,5,13.8,Graduate
Evening,110.0,157.8,No,No,Yes,Male,No,5,8,8,13.75,2,6,6,12.5,Graduate
Evening,150.0,154.0,No,No,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,131.0,135.9,Yes,No,Yes,Male,Yes,0,6,6,13.166666666666666,0,6,6,12.428571428571429,Graduate
Evening,130.0,130.0,No,No,Yes,Male,No,10,12,9,12.444444444444445,4,7,6,12.0,Dropout
Daytime,122.0,118.9,Yes,No,Yes,Male,No,0,6,6,12.666666666666666,0,6,5,13.0,Graduate
Evening,151.0,152.4,No,No,Yes,Male,No,0,6,6,11.333333333333334,0,6,6,10.5,Graduate
Evening,120.0,147.8,No,No,Yes,Male,No,0,5,4,11.25,0,5,5,12.0,Enrolled
Daytime,136.0,100.0,No,No,Yes,Male,No,0,7,7,13.6125,0,8,8,14.575,Graduate
Daytime,140.0,129.0,Yes,No,Yes,Male,No,0,8,7,12.414285714285716,0,8,7,12.414285714285716,Graduate
Daytime,131.0,148.9,Yes,No,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Graduate
Evening,120.0,120.0,No,No,Yes,Male,No,8,12,11,11.5,7,12,12,11.4375,Enrolled
Evening,170.0,170.0,No,No,Yes,Male,No,0,5,0,0.0,0,6,0,0.0,Dropout
Daytime,100.0,130.0,No,No,Yes,Male,No,0,7,7,11.0,0,8,8,13.125,Graduate
Daytime,116.0,119.2,Yes,No,Yes,Male,Yes,0,6,6,14.0,0,6,6,13.5,Graduate
Evening,133.1,129.0,No,No,Yes,Male,No,0,6,4,12.0,0,6,3,12.0,Dropout
Daytime,136.0,132.5,Yes,No,Yes,Male,No,0,6,6,12.5,0,6,6,12.5,Graduate
Evening,160.0,115.0,No,No,Yes,Male,Yes,0,6,6,11.333333333333334,0,6,6,11.333333333333334,Graduate
Daytime,140.0,128.0,No,No,Yes,Male,Yes,0,7,6,14.066666666666668,0,7,6,14.066666666666668,Graduate
Daytime,130.0,125.1,No,No,Yes,Male,No,2,9,8,13.555555555555555,2,7,7,13.571428571428571,Graduate
Daytime,140.0,140.0,Yes,Yes,No,Male,No,0,6,5,11.6,0,6,4,12.25,Dropout
Daytime,123.0,120.9,Yes,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,143.0,135.3,Yes,No,Yes,Male,No,0,8,8,13.27625,0,8,8,13.27625,Graduate
Daytime,133.1,125.2,No,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,136.0,135.7,Yes,No,Yes,Male,No,0,6,6,14.375,0,6,6,14.75,Graduate
Daytime,133.1,110.0,No,No,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Evening,133.1,119.0,No,No,Yes,Male,Yes,0,6,6,10.666666666666666,0,6,5,11.8,Enrolled
Evening,110.0,110.0,No,No,Yes,Male,No,9,13,12,13.416666666666666,4,10,10,14.5,Graduate
Daytime,118.0,115.2,Yes,No,Yes,Male,No,0,7,6,12.97166666666667,0,8,7,12.321428571428571,Graduate
Evening,110.0,112.9,No,No,Yes,Male,No,14,15,14,10.928571428571429,12,14,12,11.833333333333334,Dropout
Daytime,133.1,119.4,No,Yes,No,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,162.0,152.9,Yes,No,Yes,Male,Yes,0,0,0,0.0,0,0,0,0.0,Graduate
Evening,155.0,117.5,No,No,Yes,Male,No,0,6,4,13.25,0,6,0,0.0,Enrolled
Daytime,133.1,98.5,No,No,Yes,Male,No,0,6,6,11.333333333333334,0,6,5,12.4,Dropout
Daytime,150.0,108.0,No,No,Yes,Male,No,0,5,1,11.0,0,5,0,0.0,Dropout
Daytime,133.1,120.0,No,No,Yes,Male,Yes,0,8,7,12.757142857142856,0,8,7,12.757142857142856,Graduate
Daytime,154.0,150.2,No,No,Yes,Male,Yes,0,6,6,14.5,0,6,6,14.666666666666666,Graduate
Evening,140.0,139.2,No,Yes,Yes,Male,No,3,6,6,13.833333333333334,2,6,6,14.571428571428571,Graduate
Daytime,158.0,130.0,Yes,No,Yes,Male,No,0,5,4,11.25,0,5,5,10.4,Graduate
Daytime,122.0,115.7,Yes,No,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,136.0,127.0,Yes,No,Yes,Male,No,0,8,1,13.67,0,8,1,13.67,Enrolled
Evening,133.1,118.1,Yes,No,Yes,Male,No,0,5,0,0.0,0,5,2,12.5,Dropout
Daytime,132.0,119.1,Yes,Yes,Yes,Male,No,0,5,1,13.0,0,5,0,0.0,Dropout
Evening,130.0,111.9,No,Yes,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,144.0,130.5,Yes,No,Yes,Male,No,0,8,7,11.971428571428572,0,8,7,11.971428571428572,Graduate
